peopleCd,peopleNm,sex,repRoleNm
20308550,김지현,여자,감독
20151608,박두희,남자,제작팀
20370798,김일현,,촬영팀
20111446,이상우,남자,감독
10001902,공유석,남자,배우
20365430,송나윤,여자,배우
10069733,사동신,남자,감독
20374221,오진희,여자,배우
20336052,박성수,남자,기획진행
20111915,안현신,남자,촬영팀
10064101,제임스 맨골드,남자,감독
20365060,장유화,여자,배우
10081507,타라 우드,여자,감독
10061753,정민영,남자,감독
20257273,김단이,여자,VFX 아티스트
20371473,황영국,남자,배우
20134708,정동호,남자,배급진행
10072485,최영진,여자,시나리오(각본)
20368652,박누리,,음악
10026722,문성주,남자,투자
20375963,조지 포포프,남자,감독
20374671,제이 파로아,남자,배우
20369940,조아람,여자,배우
20304089,안세정,여자,감독
10072610,최은종,남자,감독
20186943,이성환,남자,감독
20348972,이승호,남자,동시녹음팀
20333495,김연주,여자,감독
20367732,김예희,여자,배우
20331152,박한진,남자,감독
20313920,이연경,여자,VFX 매니지먼트
20285269,김수영,여자,감독
20280591,김해룡,남자,조명
20367362,김보민,여자,배우
20285793,김지안,여자,감독
20372863,조윤희,,프로듀서
20339132,최예지,여자,배급진행
20376089,박유진,여자,애니메이션팀
20373771,강민구,남자,촬영팀
20316221,박경섭,남자,VFX 아티스트
20200097,민혜진,여자,광고대행
10051873,요크 샤클톤,남자,감독
20138044,박진규,남자,미술팀
10006101,김태식,남자,감독
20335541,선학,남자,배우
20366123,허민호,남자,배우
20123258,정현우,남자,VFX 아티스트
20292056,김명재,남자,감독
20366089,정구민,남자,배우
20111779,서승만,남자,감독
10060787,코리 피어슨,남자,감독
20111283,우민호,남자,감독
20330313,주예은,여자,감독
20313473,이강욱,남자,작사/작곡/편곡
20369686,한자연,여자,배우
20290591,최성철,남자,감독
20366066,박한들,남자,배우
10065090,조 실,남자,감독
20370448,이헌주,여자,배우
20369393,윤정은,여자,배우
20309992,강한결,,감독
10012457,도광일,남자,특수효과팀
20114594,손원경,남자,감독
20350857,안소회,남자,감독
20370018,장라영,여자,배우
20359375,김태응,남자,배우
20317826,김가연,,특수소품
20369239,염우형,남자,배우
20166701,남연우,남자,배우
20309838,권영서,여자,감독
20366965,고영현,남자,배우
20373264,전주은,여자,의상팀
20371259,안희진,,촬영팀
20368582,라어진,여자,배우
20376066,홍윤화,여자,배우
10002007,곽정애,여자,의상
20367227,김대권,남자,배우
20343282,마민희,여자,배우
20373634,김범창,,음악
20371609,강지혜,여자,배우
20150799,김설해,여자,감독
20329974,신예진,여자,감독
10065839,조민호,남자,감독
20287311,전형주,남자,제작팀
20123464,한휘수,남자,촬영팀
20365830,서순실,여자,배우
10028395,박가영,여자,VFX 아티스트
20330485,김진범,남자,감독
10057698,이채은,여자,배우
20375133,노재원,남자,배우
20369110,송우찬,남자,배우
20370761,이태금,남자,기타
20375099,윤효섭,,미술팀
20113482,시즈노 코분,남자,감독
20229196,권대원,남자,세트팀
10018373,시온 하루네,,감독
20113178,박지완,여자,감독
20369540,이상하,남자,배우
20375563,전국진,남자,연출팀
20199589,이유진,여자,의상팀
10061600,정광호,남자,동시녹음
20336551,올레말라므,남자,감독
20374722,곽성준,남자,미술팀
20309212,강나영,여자,감독
20375830,최현우,,촬영팀
20368701,박시윤,여자,배우
20374688,엘르 로레인,여자,배우
20318053,김미희,여자,홍보/마케팅 진행
20365563,안호정,남자,배우
20308950,이하은,,감독
20314973,신종하,남자,제작팀
20374372,김경수,남자,배우
10007069,라정인,여자,감독
20191506,김선웅,남자,감독
10003883,김덕수,남자,감독
10019077,류연,남자,DI팀
20374667,이상진,남자,배우
20368644,박복희,여자,배우
20288772,조희영,여자,스크립터
20371465,박준영,남자,편집팀
20373458,송규일,남자,배우
20350292,이범,남자,감독
20336044,맹시운,여자,홍보/마케팅 진행
20374237,타무라 코타로,남자,감독
20325392,민동호,남자,배우
20243226,채재영,남자,감독
20365426,이승규,남자,배우
20203068,박성연,여자,음악
20248190,이효응,남자,특수분장
20375076,정연서,,제작팀
20184704,노신웅,남자,촬영팀
20247265,이지현,여자,온라인마케팅
20370274,박준우,남자,배우
20365975,신성주,남자,배우
20307349,이호준,남자,감독
10004215,김민정,여자,감독
20164100,김영탁,남자,미술/프로덕션 디자인
20314135,이은희,여자,VFX 아티스트
20375426,김선규,남자,배우
20372619,이병림,,데이타매니저
20370624,이정권,남자,액션/스턴트
20371936,한덕우,남자,배우
20318815,안다훈,남자,감독
20261479,김현이,여자,액션/스턴트팀
20135271,강윤성,남자,감독
10076604,린 오딩,남자,감독
20151560,박동준,,VFX 아티스트
20292001,우경웅,남자,감독
20213746,윤철수,남자,감독
20145173,서부경,여자,제작팀
20189618,임철,남자,스크립터
20134933,김민영,여자,미술팀
20309880,김영덕,남자,감독
20375758,김상준,남자,배우
10067445,조현일,남자,촬영팀
20365308,장부경,여자,배우
10056748,사토 겐타,남자,감독
20307934,이안,남자,감독
20177901,장세정,여자,감독
20370809,홍지희,,음악진행
20372834,정삼균,,제작팀
20373726,이윤혁,남자,애니메이션팀
20258714,박초연,여자,배우
20374519,류채림,,미술팀
20346192,전운종,남자,배우
20333092,최지은,,감독
10036919,손정일,남자,감독
20120423,김혜미,여자,감독
20366877,민병욱,남자,배우
20228046,오정석,남자,감독
20180439,김상원,남자,분장차
20368490,나연수,여자,배우
20376174,김충만,남자,배우
20374149,손석호,,배급진행
20318792,정대웅,남자,감독
20340800,조수진,여자,기획진행
10014184,라지브 칠라카,남자,감독
20373399,이동열,남자,DI팀
20366898,박신혜,여자,배우
20284993,조윤정,여자,감독
20373663,아릴 아부 바카르,남자,감독
20376031,조윤재,남자,배급진행
20367620,최혜리,여자,배우
20373233,황두나,여자,분장
10090838,지크 얼,남자,감독
20186502,김나연,여자,예고편
10074286,라우라 비스푸리,여자,감독
20145036,김경남,남자,VFX 아티스트
10004184,김민석,남자,감독
20161569,이연정,여자,VFX 아티스트
20369794,홍진표,남자,배우
20368886,박혜진,,음악
20372072,고희섭,남자,감독
20324612,김지영,여자,감독
20259410,정으뜸,,헤어
20363233,우수빈,남자,배우
10050389,야지마 테츠오,남자,감독
20210886,김종재,남자,감독
20359772,정효영,여자,감독
20184495,양준모,남자,배우
10019535,사다이 요코시마다,남자,감독
20193079,고희영,여자,감독
20368306,김지원,여자,배우
20374325,변준범,남자,배우
20341591,이가영,여자,DI팀
10021049,리처드 라니,남자,감독
20367509,김소현,여자,배우
20333354,이준원,남자,감독
20285052,홍예은,,감독
20179270,임영은,여자,VFX 아티스트
20369844,황현빈,여자,배우
20368756,방재혁,남자,배우
20375867,최석준,남자,촬영
20371577,배윤찬,남자,배우
20209127,최정민,남자,감독
20289972,박성미,여자,감독
20367159,현병빈,남자,배우
20334868,박균이,남자,감독
20302409,김영석,남자,감독
20369517,최은을,남자,배우
20375534,전태진,남자,배우
20370736,박민호,남자,기타
20208366,손경수,남자,감독
20371824,정이수,여자,배우
10009535,라비 우드야와르,남자,감독
20373819,조엘 크로포드,남자,감독
20366318,조은아,여자,배우
20375164,노해윤,,시나리오(각본)
20369147,신유나,,음악
20311675,홍옥순,여자,감독
20370366,노현석,남자,배우
20365867,여단,여자,배우
10088337,토르비욘 크리스토퍼센,남자,감독
20326013,서벽준,남자,배우
20370673,조재은,여자,배우
20371961,백승재,남자,배우
20353113,김건우,남자,감독
20305773,이영미,여자,감독
20375471,유양래,남자,배우
20153224,윤기진,남자,프로듀서
20341987,최철호,남자,DI팀
20156476,박선민,,광고디자인
20261750,선고은,여자,감독
20361432,이영곤,남자,감독
10049794,여한구,남자,투자
20375021,오도함,,DI팀
20369002,서승현,남자,배우
20152966,김성일,남자,VFX 매니지먼트
20375888,이민주,여자,배우
20246589,박주영,남자,감독
10000651,강상규,남자,배우
20125508,현문섭,남자,감독
20343113,김충근,남자,배우
20374260,원필호,남자,제작팀
20371598,김지현,여자,스크립터
20347853,올가 고로데츠카야,,감독
10009923,아카바네 키쿠지로,남자,감독
10058886,임필성,남자,감독
20327252,김환,남자,감독
20332953,유동국,남자,감독
20374630,문서아,,투자
20375922,노하연,여자,배우
20368613,문영철,남자,배우
20374324,구현모,여자,기타
20363818,정주연,여자,배우
10048491,에밀리 카마이클,여자,감독
20367508,김소이,여자,배우
10054148,유혜민,남자,연출팀
10029478,박헌수,남자,감독
10014306,아틀 솔버그 블락세트,남자,감독
20160400,이종혁,남자,애니메이션팀
20375866,김대진,,VFX 매니지먼트
20368757,설규정,여자,배우
20285053,김예린,여자,감독
20249692,박현준,남자,제작팀
20352216,김혜인,,온라인마케팅
10062979,야쿱 론스키,남자,감독
20331738,박효선,,감독
10054518,윤준형,남자,감독
20369516,최윤조,여자,배우
20345183,홍석현,남자,음악진행
20375535,김영만,남자,배우
20341969,지미리,여자,투자
20366319,진효형,남자,배우
20318906,닐스 클라우스,남자,감독
20370737,김인성,남자,기타
20272192,김명준,남자,배우
20373818,문성일,남자,배우
20371825,박지우,여자,배우
20375165,고병완,남자,배우
20369146,신원철,남자,배우
20365866,온기주,남자,배우
20123432,정현정,여자,기획
20311674,차경미,여자,감독
20370367,나예성,남자,배우
20113591,박희본,여자,배우
10083829,폴 커리,남자,감독
20305772,박준성,남자,감독
20353112,김기주,남자,VFX 슈퍼바이저
20370672,유이찬,남자,배우
20326012,김금순,여자,배우
20371960,박석용,남자,배우
20369453,이규호,남자,배우
20310989,박하빈,여자,감독
20375470,최하영,여자,배우
20370388,이진호,남자,감독
20193994,유남규,남자,DI팀
20064664,이주영,여자,감독
20178525,김하윤,여자,배우
20375020,황세연,,작사/작곡/편곡
20361433,고키겐 요,남자,감독
20365470,이시영,여자,배우
20136325,이은기,남자,조명
20375889,권나은,여자,배우
20368242,김정훈,,음악
20371599,김미소,여자,촬영팀
10009888,나베 아츠시,,감독
10032721,브라디미르 보르초,남자,감독
20336012,곽성은,여자,배우
20332952,구상범,남자,감독
20218388,전하나,여자,VFX 아티스트
20371433,권호진,남자,촬영팀
20347852,기욤 조바네티,,감독
20374631,루카스 잭슨,남자,배우
20369900,조단비,여자,배우
20368612,문수진,여자,배우
20375923,전해솔,남자,배우
20350694,황일수,남자,감독
10001738,고인범,남자,배우
20292000,이규원,여자,감독
20375309,이성훈,남자,DI팀
20130072,조문익,남자,제작팀
20186446,윤중현,남자,스토리보드
10009758,히라카와 다이스케,남자,배우
20141832,이지윤,여자,VFX 아티스트
20278209,김민정,여자,감독
20375759,차영민,남자,배우
20372835,노승국,,제작팀
20370808,김경주,,음악진행
20373727,서진실,여자,애니메이션팀
20367334,김민석,남자,배우
20365309,오지후,남자,배우
20307935,백정미,여자,감독
20336291,서유진,여자,음악진행
20333093,조소영,,감독
